absent,id,name,size,letter_1,letter_2,letter_3,letter_4,letter_5,letter_6,letter_7,letter_8,letter_9,letter_10,letter_11,letter_12,letter_13,letter_14,letter_15,letter_16,letter_17,letter_18,letter_19,letter_20,letter_21,letter_22,letter_23,letter_24,letter_25,letter_26,letter_27,letter_28,letter_29,letter_30,letter_31,letter_32,letter_33,letter_34,letter_35,rotation_1,rotation_2,rotation_3,rotation_4,rotation_5,rotation_6,rotation_7,rotation_8,rotation_9,rotation_10,rotation_11,rotation_12,rotation_13,rotation_14,rotation_15,rotation_16,rotation_17,rotation_18,rotation_19,rotation_20,rotation_21,rotation_22,rotation_23,rotation_24,rotation_25,rotation_26,rotation_27,rotation_28,rotation_29,rotation_30,rotation_31,rotation_32,rotation_33,rotation_34,rotation_35,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35
false,1,21_present_1.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,90,180,90,180,,,180,90,270,,270,270,90,270,,180,90,,180,90,1081.9241776697088,941.8806140857738,448.5933590206376,347.0214615651884,2089.782186738045,1951.085418311988,1267.749990560843,1585.7841300701841,170.35029400934408,181.6848051237626,1628.4548931066588,1069.0052866246122,1382.3225950346405,1791.4007028441124,778.8036311699849,1928.5918210439738,183.9325438821965,1841.9879911361663,1532.5712752360025,1216.6454559245808,370.05348789609513,222.28651262289262,406.5250291582245,971.8830230102424,658.365039759207,682.2206258481175,159.84332216574444,220.91053363981374,1166.188030261334,738.3905652075867,154.832355973408,825.2484883284869,596.9577811410549,451.65586453260715,280.80865804515827,761.5047236852429,500.9633844101755,319.22524013455245,974.7830473874028,677.9450796243635,1033.6715837100824,208.0210593270612
true,1,21_absent_1.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,,180,,180,,180,270,,90,270,,90,180,90,270,90,,270,,,33.45665545765657,976.9037980155161,118.22129797668306,1787.5848463823465,618.812764233348,1848.1774432941131,2122.6649562326984,567.916962115981,254.72249984916343,2081.8755262999452,1956.8670183584893,1958.7130292335892,1525.3957180749442,1027.3228499155023,614.2186123336558,1097.5938318597414,1584.2350168510156,365.4409803796971,389.28302619812285,1910.699596355678,404.6919639492834,775.8663485156916,115.15754421767055,1102.264790751095,179.0777221698231,1142.3721331134711,359.9180840638516,771.0506713239593,59.10886502848767,97.55504235149427,216.9798028053324,511.80581377474607,974.5404144513827,255.36158625731693,1058.068624476925,635.7774741834546,692.8295701456275,961.8202831587707,243.20288625733681,874.6137965476378,1140.7194454393702,684.8499992366471
false,2,21_present_2.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,90,90,270,90,,,180,90,180,90,180,90,,180,180,,90,270,90,,2114.1787873438957,1626.6493015069461,923.4203777587426,1269.7240337776016,1744.4768303846176,787.0655295167217,1250.19071603848,445.83848777385873,486.33762652541174,375.36077230988747,59.00533132427519,2036.168004924991,1912.9593220870393,2018.5965571060242,2144.9669628216197,72.1155402449952,1924.10366499825,492.6199480347854,1662.8597181250532,894.0650614369113,1544.665123793886,587.3932802873866,395.37692155546785,849.4357386753901,489.7233204097859,682.0637829250684,302.6761205972764,1149.8794574212218,935.0758154039418,403.7949153330442,180.55324551913637,919.9302005599594,721.2828368153034,189.08775236585436,309.77452317373616,183.51775515379114,278.97672030872593,860.8689602018785,760.200403615977,1174.2459686769096,672.6399326926769,852.2935691466815
true,2,21_absent_2.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,,,270,270,90,90,,180,270,90,270,90,180,180,90,,,90,90,270,405.68994297051944,1979.9049217525753,1490.203335863829,1631.0333922722966,352.17470154166375,1898.6557736440975,1589.7835355234588,1271.184478106705,824.9486459011193,204.318930375047,459.7326070655173,1858.2345799613865,1732.9888966707822,774.5863902239862,728.8189306215801,622.2004169756962,2047.5557896944479,1936.985789119254,1636.6638080325433,1245.804723700271,2097.9774139835786,1093.483722124134,118.5729244954259,1189.9807065113662,677.8967647626343,443.76017412602914,915.0042757229287,993.0423035549654,433.01755232391963,623.7670830672406,1192.2103681878266,744.3388495623152,1130.8005883167177,816.7795407197411,304.7989505805995,808.7225331116077,106.33807844536992,541.1119485099628,648.9109059508341,155.44542460946886,1016.6582831574844,838.9927334368543
false,3,21_present_3.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,270,,,90,270,270,180,270,270,270,,90,270,180,,270,180,90,180,270,197.54359689385473,801.3664024338586,1185.0784408240706,1450.5633922164734,2160.4480890497052,493.6383794139554,862.8881217988613,1276.5569228673164,97.70933437198069,618.9710805392228,965.188877079407,512.3452226121132,1843.301333899481,1297.4488389260164,1046.5223140781352,2017.062000169463,1997.4961054059088,131.51960633979604,988.4358667206444,1273.4346425433125,362.25832095842117,922.1973101505201,1091.2713979253838,1020.8573498080983,930.2650501657295,851.3555650594334,202.86402220728027,397.76249973931505,802.0837264096489,370.4155815691373,36.93323076830873,740.4214344716451,960.446054402824,980.3890496700482,1141.7990952470338,525.1313570044147,242.17097534297406,557.5429317574143,1093.4272510223818,273.0435931941044,276.7666973985028,283.0044457936826
true,3,21_absent_3.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,,180,90,180,90,270,180,90,90,,90,180,,180,180,,,270,90,270,1903.6729842099724,1740.5555660333428,2107.6081976700752,112.23913062040029,1696.1392665884089,702.070390540393,1009.0439431996751,445.43668611063936,2031.9317139490106,1461.1119136505931,362.75777978253416,854.5094418335275,1443.102734589595,1315.0981026332208,823.0342176056981,1844.0958561130183,2026.0932216645851,1504.7029599879052,715.8912763982732,1890.2752202756992,1734.4419240207037,304.51700398782174,535.2793448427303,827.0693547236266,1108.2657409479684,255.61810640713583,1060.9084546067122,492.48317282205494,107.3455467598225,155.2899093687471,1109.5817718076466,622.353725796618,186.63237691385226,863.8394526940074,170.41291988830338,334.05379414577857,1187.7600125060035,619.6767559999566,57.830167107274235,602.6318683728888,718.8596772712963,927.9270577100842
false,4,21_present_4.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,90,90,90,270,,180,270,270,180,270,270,90,90,180,90,270,180,180,,270,1476.9312937902466,909.7547537915059,1853.663651923262,865.4326977547436,465.1706513362574,776.179752136169,1785.1866317942668,1254.1891686701501,163.9006484404366,1578.912594069133,546.0599031865571,947.5732399703273,1865.7137359157641,1629.0904161932324,1118.2091689849149,1717.3023771374135,31.571872852451044,2138.9059340397293,1613.9629580692908,501.1628650957983,2093.523526620733,323.8604736916947,631.08964610806,44.24686944163814,40.298857842503146,650.1142587154094,318.0563377890913,1003.9136616162075,65.9671590356603,71.66933709378098,973.2825678913531,830.9951476414524,470.69400542833597,540.7925397215041,621.9287931977907,627.8046030886228,326.25690045281766,464.87990700354834,249.07518735180324,449.32965666806547,112.66000127502285,964.9173934672353
true,4,21_absent_4.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,270,270,90,,270,270,90,180,180,90,90,270,180,,,270,270,,270,90,726.4368461873948,743.8852099486186,139.39301778818543,287.7744972599555,1427.9127369185678,2020.745368839571,1112.1865422127955,66.4252505835036,918.7514345787461,612.7074897307962,2037.8423143964305,1235.2045144763847,1843.1849379244672,1338.6718449291536,281.45515618753035,1842.2423643709258,1476.603684083527,1212.109910234408,889.0876138678072,1615.0634769983935,523.7404395946587,230.04602439541972,1174.5336448862306,176.70359569207122,680.872687293913,628.7165724694858,51.42420227607969,321.85735124862197,639.7090073732181,938.2664858644413,539.3085906436947,741.7866390812317,427.2700184100939,1151.4121868155673,102.84042107052416,298.26561028848954,443.8865150035592,439.6581119592408,1021.2974268369019,58.506217792930194,1146.34777160936,304.95582603554976
false,5,21_present_5.jpg,21,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,,270,180,180,90,90,270,,90,,90,90,,180,180,180,270,270,270,,977.536207777906,1408.1352329282297,1032.2506817967205,1692.8107081448513,1568.921781761585,474.44612101472757,742.9587569928849,1221.6606934069678,1781.5480550150176,2087.049686768439,1702.7434645349902,405.7032947784939,1240.4392442321682,167.9782676466628,404.9060875362262,1567.8969483357782,1226.832463808062,109.1995322598617,1960.701742765662,2156.2109941404096,1035.9193840552207,1161.8405294800255,967.5781292920246,360.37431423783823,540.9896779817225,427.6831895532313,485.2974391999368,647.5515051386691,618.9457429991227,951.4285006028327,805.4309210503558,106.74735065001356,726.5968076350205,957.4469979615285,610.575680507818,309.404302420809,747.4089089669977,448.68713694280416,442.8969451543502,887.3056109452415,1110.0798678037875,181.7239301143797
true,5,21_absent_5.jpg,21,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,90,,180,270,,,180,,180,,,180,90,270,90,90,,90,90,180,427.1082110010595,679.7807183486357,1020.0135071235527,1815.4324227041366,1944.9190811563833,77.09494561162433,2101.9075290162605,1320.457324823692,718.0210876761678,1100.3708603660618,1270.1998695697284,1983.9006861205712,110.46441127871942,409.26551643970674,1262.920283519006,1594.8936708866652,269.7782850891704,994.8252694519753,1755.1331048525237,723.2367050355509,413.01256079627893,507.84206270030967,263.6323893392503,657.9958360225716,1111.9557967008823,823.5086200733801,1207.8183989368688,269.0191272614351,244.70009946489125,748.8107136784749,901.8828291477598,608.7014804611975,174.52228748333908,175.52498022302493,352.39738322048936,95.0129292005078,1095.9444468025695,1160.0371595012039,114.44007639489745,687.4001693134568,43.505992246198886,930.6926983300237
